pitcher_id,pitcher_name,batter_id,pitcher_hand,batter_hand,release_speed,pitch_type,plate_x,plate_z,pfx_x,pfx_z,balls,strikes,events,description,sz_top,sz_bot,arm_angle,swing_status,swing_outcome,bbe_outcome,plat_adv,pitch_group,batter_name
656550,"Holmes, Grant",669357,R,L,95.1,FF,-0.09,3.07,-0.54,1.12,3,1,,foul,3.51,1.58,41.4,swing,foul,out,0,FF,"Gorman, Nolan"
656550,"Holmes, Grant",669357,R,L,94.9,FF,-1.46,2.98,-0.47,1.08,2,1,,ball,3.67,1.62,37.0,take,whiff,out,0,FF,"Gorman, Nolan"
656550,"Holmes, Grant",669357,R,L,91.2,CH,-0.52,1.08,-0.44,1.1,1,1,,ball,3.57,1.69,39.4,take,whiff,out,0,CH,"Gorman, Nolan"
656550,"Holmes, Grant",669357,R,L,96.2,FF,-0.54,3.57,-0.57,1.12,1,0,,called_strike,3.55,1.6,40.9,take,whiff,out,0,FF,"Gorman, Nolan"
656550,"Holmes, Grant",669357,R,L,95.7,FF,-1.97,2.83,-0.5,1.22,0,0,,ball,3.54,1.69,37.2,take,whiff,out,0,FF,"Gorman, Nolan"
656550,"Holmes, Grant",571448,R,R,95.9,FF,-0.43,1.85,-0.44,0.95,3,0,field_out,hit_into_play,3.42,1.66,37.8,swing,bip,out,1,FF,"Arenado, Nolan"
656550,"Holmes, Grant",571448,R,R,91.0,SL,-0.83,4.0,-0.08,0.48,2,0,,ball,3.49,1.65,42.1,take,whiff,out,1,SL,"Arenado, Nolan"
656550,"Holmes, Grant",571448,R,R,94.6,FF,0.16,3.83,-0.37,1.37,1,0,,ball,3.6,1.72,42.9,take,whiff,out,1,FF,"Arenado, Nolan"
656550,"Holmes, Grant",571448,R,R,95.1,FF,0.07,4.48,-0.66,1.17,0,0,,ball,3.55,1.71,43.6,take,whiff,out,1,FF,"Arenado, Nolan"
656550,"Holmes, Grant",680977,R,L,96.0,FF,-0.21,2.47,-0.36,1.24,0,1,single,hit_into_play,3.34,1.55,42.7,swing,bip,single,0,FF,"Donovan, Brendan"
656550,"Holmes, Grant",680977,R,L,83.8,CU,0.03,1.71,0.24,-0.49,0,0,,called_strike,3.47,1.72,39.5,take,whiff,out,0,CU,"Donovan, Brendan"
693821,"Elder, Bryce",502671,R,R,91.4,SI,0.33,2.54,-1.31,0.55,3,1,field_out,hit_into_play,3.59,1.6,50.2,swing,bip,out,1,SI,"Goldschmidt, Paul"
693821,"Elder, Bryce",502671,R,R,84.1,SL,0.82,0.19,0.03,0.06,2,1,,ball,3.64,1.61,53.9,take,whiff,out,1,SL,"Goldschmidt, Paul"
693821,"Elder, Bryce",502671,R,R,83.5,SL,0.62,0.0,0.03,0.07,1,1,,ball,3.61,1.58,56.1,take,whiff,out,1,SL,"Goldschmidt, Paul"
693821,"Elder, Bryce",502671,R,R,83.2,SL,0.52,0.69,-0.05,0.01,0,1,,ball,3.7,1.7,52.6,take,whiff,out,1,SL,"Goldschmidt, Paul"
693821,"Elder, Bryce",502671,R,R,89.9,SI,0.52,2.95,-1.13,0.58,0,0,,called_strike,3.73,1.66,49.6,take,whiff,out,1,SI,"Goldschmidt, Paul"
693821,"Elder, Bryce",575929,R,R,83.9,SL,0.1,2.43,-0.08,-0.25,2,1,field_out,hit_into_play,3.44,1.54,54.9,swing,bip,out,1,SL,"Contreras, Willson"
693821,"Elder, Bryce",575929,R,R,83.5,SL,0.19,2.21,-0.12,-0.2,2,0,,called_strike,3.54,1.61,53.6,take,whiff,out,1,SL,"Contreras, Willson"
693821,"Elder, Bryce",575929,R,R,85.0,CH,0.52,0.4,-0.77,0.64,1,0,,ball,3.62,1.66,52.0,take,whiff,out,1,CH,"Contreras, Willson"
693821,"Elder, Bryce",575929,R,R,91.8,SI,-0.77,0.21,-1.0,0.73,0,0,,ball,3.7,1.73,51.8,take,whiff,out,1,SI,"Contreras, Willson"
693821,"Elder, Bryce",676475,R,L,90.7,SI,-0.41,2.38,-1.06,0.65,1,2,field_out,hit_into_play,3.43,1.57,49.5,swing,bip,out,0,SI,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,91.1,FF,-1.33,3.2,-0.1,1.35,1,2,,foul,3.43,1.57,52.0,swing,foul,out,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,91.6,FF,-0.62,4.25,-0.37,1.15,1,2,,foul,3.43,1.57,48.7,swing,foul,out,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,83.1,SL,-0.36,1.5,0.3,0.06,1,2,,foul,3.43,1.57,56.2,swing,foul,out,0,SL,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,82.8,SL,0.41,1.34,-0.04,-0.05,1,2,,foul,3.43,1.57,53.0,swing,foul,out,0,SL,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,91.1,FF,0.52,2.26,-0.21,1.11,1,1,,foul,3.43,1.57,52.3,swing,foul,out,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,83.0,SL,-0.21,1.32,-0.23,-0.01,1,0,,foul,3.43,1.57,54.9,swing,foul,out,0,SL,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,81.9,SL,-1.15,3.89,0.24,0.12,0,0,,ball,3.45,1.64,54.8,take,whiff,out,0,SL,"Burleson, Alec"
693821,"Elder, Bryce",691026,R,R,90.3,SI,-0.74,2.03,-1.37,0.76,0,0,field_out,hit_into_play,3.52,1.58,51.6,swing,bip,out,1,SI,"Winn, Masyn"
693821,"Elder, Bryce",672279,R,L,85.1,CH,-0.34,1.34,-1.19,0.27,1,1,single,hit_into_play,3.42,1.54,50.5,swing,bip,single,0,CH,"Siani, Michael"
693821,"Elder, Bryce",672279,R,L,84.5,CH,-0.3,0.12,-1.2,0.43,0,1,,ball,3.37,1.44,52.4,take,whiff,out,0,CH,"Siani, Michael"
693821,"Elder, Bryce",672279,R,L,82.7,SL,-0.3,2.62,0.08,-0.15,0,0,,called_strike,3.5,1.57,54.7,take,whiff,out,0,SL,"Siani, Michael"
693821,"Elder, Bryce",686780,R,R,90.5,SI,0.16,1.79,-1.38,0.39,3,2,field_out,hit_into_play,3.2,1.52,50.2,swing,bip,out,1,SI,"Pagés, Pedro"
693821,"Elder, Bryce",686780,R,R,82.7,SL,-0.08,2.6,0.04,-0.07,3,2,,foul,3.2,1.52,50.0,swing,foul,out,1,SL,"Pagés, Pedro"
693821,"Elder, Bryce",686780,R,R,92.4,SI,-0.34,0.5,-1.19,0.76,2,2,,ball,3.29,1.54,51.8,take,whiff,out,1,SI,"Pagés, Pedro"
693821,"Elder, Bryce",686780,R,R,90.4,SI,-0.89,1.7,-0.93,0.99,2,2,,foul,3.2,1.52,51.1,swing,foul,out,1,SI,"Pagés, Pedro"
693821,"Elder, Bryce",686780,R,R,84.4,SL,1.08,0.01,-0.14,-0.15,1,2,,ball,3.21,1.52,56.4,take,whiff,out,1,SL,"Pagés, Pedro"
693821,"Elder, Bryce",686780,R,R,83.6,SL,-0.18,0.82,-0.23,0.08,1,1,,swinging_strike,3.2,1.52,60.8,swing,whiff,out,1,SL,"Pagés, Pedro"
693821,"Elder, Bryce",686780,R,R,82.8,SL,0.63,0.0,0.09,0.19,0,1,,ball,3.34,1.51,57.0,take,whiff,out,1,SL,"Pagés, Pedro"
693821,"Elder, Bryce",686780,R,R,82.9,SL,0.17,2.77,0.11,0.04,0,0,,called_strike,3.39,1.54,53.6,take,whiff,out,1,SL,"Pagés, Pedro"
693821,"Elder, Bryce",669357,R,L,83.9,SL,0.2,1.22,-0.2,-0.09,3,2,strikeout,swinging_strike,3.51,1.58,52.5,swing,whiff,out,0,SL,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,82.9,SL,0.26,1.82,-0.18,-0.1,3,1,,swinging_strike,3.51,1.58,54.1,swing,whiff,out,0,SL,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,90.9,FF,-0.16,4.32,-0.18,1.29,2,1,,ball,3.66,1.66,52.5,take,whiff,out,0,FF,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,91.7,FF,-0.44,3.46,-0.39,1.32,2,0,,called_strike,3.59,1.56,52.8,take,whiff,out,0,FF,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,83.7,CH,-0.4,-0.08,-1.16,0.63,1,0,,ball,3.55,1.59,51.9,take,whiff,out,0,CH,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,82.0,SL,-1.07,3.71,-0.02,-0.16,0,0,,ball,3.56,1.7,54.2,take,whiff,out,0,SL,"Gorman, Nolan"
693821,"Elder, Bryce",571448,R,R,84.5,SL,0.36,1.22,-0.03,0.02,2,2,strikeout,swinging_strike,3.42,1.66,54.3,swing,whiff,out,1,SL,"Arenado, Nolan"
693821,"Elder, Bryce",571448,R,R,84.2,SL,0.22,1.25,0.06,-0.04,2,1,,swinging_strike,3.42,1.66,49.9,swing,whiff,out,1,SL,"Arenado, Nolan"
693821,"Elder, Bryce",571448,R,R,85.2,SL,0.42,0.48,-0.03,0.14,1,1,,ball,3.42,1.64,52.8,take,whiff,out,1,SL,"Arenado, Nolan"
693821,"Elder, Bryce",571448,R,R,84.6,SL,0.79,1.9,-0.03,0.08,1,0,,called_strike,3.54,1.69,51.8,take,whiff,out,1,SL,"Arenado, Nolan"
693821,"Elder, Bryce",571448,R,R,91.8,SI,-1.38,2.81,-1.22,1.12,0,0,,ball,3.45,1.67,51.4,take,whiff,out,1,SI,"Arenado, Nolan"
693821,"Elder, Bryce",680977,R,L,91.7,SI,-0.18,1.78,-1.19,0.88,0,0,field_out,hit_into_play,3.34,1.55,50.3,swing,bip,out,0,SI,"Donovan, Brendan"
693821,"Elder, Bryce",502671,R,R,89.9,SI,-0.48,2.62,-1.48,0.85,1,2,field_out,hit_into_play,3.59,1.6,51.2,swing,bip,out,1,SI,"Goldschmidt, Paul"
693821,"Elder, Bryce",502671,R,R,83.4,SL,0.03,1.82,0.01,0.02,1,1,,swinging_strike,3.59,1.6,52.3,swing,whiff,out,1,SL,"Goldschmidt, Paul"
693821,"Elder, Bryce",502671,R,R,83.6,SL,0.69,-0.49,0.21,0.26,0,1,,ball,3.66,1.58,55.2,take,whiff,out,1,SL,"Goldschmidt, Paul"
693821,"Elder, Bryce",502671,R,R,90.9,FF,-0.23,2.15,-0.6,1.15,0,0,,called_strike,3.66,1.58,53.1,take,whiff,out,1,FF,"Goldschmidt, Paul"
693821,"Elder, Bryce",575929,R,R,85.0,CH,-0.41,1.79,-0.99,0.36,3,2,field_out,hit_into_play,3.44,1.54,51.3,swing,bip,out,1,CH,"Contreras, Willson"
693821,"Elder, Bryce",575929,R,R,85.0,SL,1.48,1.75,0.14,0.02,2,2,,ball,3.48,1.59,53.3,take,whiff,out,1,SL,"Contreras, Willson"
693821,"Elder, Bryce",575929,R,R,85.5,CH,-0.19,1.1,-1.01,0.63,2,1,,swinging_strike,3.44,1.54,53.1,swing,whiff,out,1,CH,"Contreras, Willson"
693821,"Elder, Bryce",575929,R,R,91.8,SI,-1.88,2.0,-1.18,0.86,1,1,,ball,3.53,1.64,49.6,take,whiff,out,1,SI,"Contreras, Willson"
693821,"Elder, Bryce",575929,R,R,84.3,SL,1.01,0.87,0.02,-0.09,0,1,,ball,3.59,1.6,55.2,take,whiff,out,1,SL,"Contreras, Willson"
693821,"Elder, Bryce",575929,R,R,84.7,SL,0.1,2.94,0.12,0.06,0,0,,called_strike,3.53,1.57,54.7,take,whiff,out,1,SL,"Contreras, Willson"
693821,"Elder, Bryce",676475,R,L,92.8,FF,0.36,2.65,-0.25,1.24,1,1,double,hit_into_play,3.43,1.57,53.2,swing,bip,double,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,93.1,FF,1.24,4.35,-0.25,1.32,0,1,,ball,3.52,1.62,52.8,take,whiff,out,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,94.0,FF,1.03,3.24,-0.34,1.43,0,0,,foul,3.43,1.57,52.0,swing,foul,out,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",691026,R,R,92.1,SI,-0.47,2.13,-1.22,0.8,1,2,single,hit_into_play,3.52,1.58,50.0,swing,bip,single,1,SI,"Winn, Masyn"
693821,"Elder, Bryce",691026,R,R,83.7,SL,0.12,2.63,-0.2,-0.26,1,2,,foul,3.52,1.58,52.4,swing,foul,out,1,SL,"Winn, Masyn"
693821,"Elder, Bryce",691026,R,R,92.1,SI,-0.78,1.38,-1.17,0.63,1,1,,called_strike,3.46,1.56,48.8,take,whiff,out,1,SI,"Winn, Masyn"
693821,"Elder, Bryce",691026,R,R,91.0,SI,-1.15,1.38,-1.18,0.74,0,1,,ball,3.49,1.56,49.4,take,whiff,out,1,SI,"Winn, Masyn"
693821,"Elder, Bryce",691026,R,R,82.9,SL,0.55,2.89,0.17,-0.11,0,0,,called_strike,3.49,1.55,54.4,take,whiff,out,1,SL,"Winn, Masyn"
693821,"Elder, Bryce",672279,R,L,89.3,SI,-0.96,2.68,-0.92,0.93,2,1,single,hit_into_play,3.42,1.54,51.8,swing,bip,single,0,SI,"Siani, Michael"
693821,"Elder, Bryce",672279,R,L,85.8,CH,0.92,1.13,-1.01,0.39,1,1,,ball,3.51,1.55,51.6,take,whiff,out,0,CH,"Siani, Michael"
693821,"Elder, Bryce",672279,R,L,84.8,CH,0.3,0.08,-1.1,0.5,0,1,,ball,3.49,1.56,52.2,take,whiff,out,0,CH,"Siani, Michael"
693821,"Elder, Bryce",672279,R,L,89.1,SI,-0.9,2.03,-0.92,1.06,0,0,,called_strike,3.39,1.49,53.0,take,whiff,out,0,SI,"Siani, Michael"
693821,"Elder, Bryce",686780,R,R,91.0,SI,-1.41,3.18,-1.27,1.05,2,0,field_out,hit_into_play,3.2,1.52,51.5,swing,bip,out,1,SI,"Pagés, Pedro"
693821,"Elder, Bryce",686780,R,R,91.9,SI,-0.65,0.89,-1.09,0.99,1,0,,ball,3.35,1.5,49.6,take,whiff,out,1,SI,"Pagés, Pedro"
693821,"Elder, Bryce",686780,R,R,92.6,SI,-0.79,0.85,-1.22,1.06,0,0,,ball,3.27,1.45,52.9,take,whiff,out,1,SI,"Pagés, Pedro"
693821,"Elder, Bryce",669357,R,L,84.9,CH,-0.33,3.66,-1.05,0.42,2,2,strikeout,called_strike,3.54,1.61,54.6,take,whiff,out,0,CH,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,83.8,SL,0.01,1.24,-0.27,-0.36,2,2,,foul,3.51,1.58,54.4,swing,foul,out,0,SL,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,94.0,FF,1.37,2.79,-0.31,1.32,2,2,,foul,3.51,1.58,53.2,swing,foul,out,0,FF,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,85.3,CH,-1.32,3.44,-0.75,0.99,1,2,,ball,3.52,1.62,56.2,take,whiff,out,0,CH,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,92.8,FF,0.34,2.51,-0.47,1.37,1,1,,foul,3.51,1.58,55.1,swing,foul,out,0,FF,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,93.2,FF,-0.48,3.67,-0.54,1.25,0,1,,ball,3.62,1.66,51.7,take,whiff,out,0,FF,"Gorman, Nolan"
693821,"Elder, Bryce",669357,R,L,91.6,FF,0.68,2.88,0.04,1.38,0,0,,foul,3.51,1.58,56.3,swing,foul,out,0,FF,"Gorman, Nolan"
693821,"Elder, Bryce",571448,R,R,85.0,SL,0.81,1.82,0.0,0.11,1,2,field_out,hit_into_play,3.42,1.66,55.7,swing,bip,out,1,SL,"Arenado, Nolan"
693821,"Elder, Bryce",571448,R,R,83.5,SL,-0.35,2.12,-0.07,-0.13,1,1,,foul,3.42,1.66,54.2,swing,foul,out,1,SL,"Arenado, Nolan"
693821,"Elder, Bryce",571448,R,R,90.7,SI,-2.05,2.84,-1.0,0.82,0,1,,ball,3.43,1.69,53.6,take,whiff,out,1,SI,"Arenado, Nolan"
693821,"Elder, Bryce",571448,R,R,83.4,SL,-0.02,2.46,-0.01,-0.12,0,0,,called_strike,3.43,1.65,53.5,take,whiff,out,1,SL,"Arenado, Nolan"
693821,"Elder, Bryce",680977,R,L,84.5,CH,-0.34,3.25,-0.94,0.74,1,1,field_out,hit_into_play,3.34,1.55,51.2,swing,bip,out,0,CH,"Donovan, Brendan"
693821,"Elder, Bryce",680977,R,L,85.2,CH,-0.47,-0.02,-1.1,0.53,0,1,,ball,3.34,1.49,50.9,take,whiff,out,0,CH,"Donovan, Brendan"
693821,"Elder, Bryce",680977,R,L,80.6,SL,-0.62,2.33,0.05,-0.13,0,0,,called_strike,3.3,1.55,53.0,take,whiff,out,0,SL,"Donovan, Brendan"
693821,"Elder, Bryce",502671,R,R,84.0,CH,0.51,2.4,-1.15,0.62,1,1,field_out,hit_into_play,3.59,1.6,52.9,swing,bip,out,1,CH,"Goldschmidt, Paul"
693821,"Elder, Bryce",502671,R,R,83.3,SL,-0.15,1.62,0.04,0.13,1,0,,called_strike,3.61,1.65,53.4,take,whiff,out,1,SL,"Goldschmidt, Paul"
693821,"Elder, Bryce",502671,R,R,82.7,SL,0.83,1.13,-0.13,0.07,0,0,,ball,3.58,1.59,53.4,take,whiff,out,1,SL,"Goldschmidt, Paul"
693821,"Elder, Bryce",575929,R,R,84.7,SL,0.76,0.3,-0.05,-0.3,0,2,strikeout,swinging_strike_blocked,3.44,1.54,56.4,swing,whiff,out,1,SL,"Contreras, Willson"
693821,"Elder, Bryce",575929,R,R,92.5,SI,-0.88,1.6,-1.06,0.92,0,1,,foul,3.44,1.54,52.5,swing,foul,out,1,SI,"Contreras, Willson"
693821,"Elder, Bryce",575929,R,R,92.5,SI,-0.86,1.78,-0.98,0.81,0,0,,swinging_strike,3.44,1.54,49.4,swing,whiff,out,1,SI,"Contreras, Willson"
693821,"Elder, Bryce",676475,R,L,91.9,SI,0.07,3.27,-0.84,0.92,2,2,field_out,hit_into_play,3.43,1.57,48.1,swing,bip,out,0,SI,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,93.6,FF,-0.61,4.17,-0.36,1.15,2,2,,foul,3.43,1.57,52.4,swing,foul,out,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,93.0,FF,0.0,3.94,-0.17,1.2,2,1,,swinging_strike,3.43,1.57,55.4,swing,whiff,out,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,92.2,FF,-0.19,3.12,-0.28,1.12,2,0,,swinging_strike,3.43,1.57,52.5,swing,whiff,out,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,92.7,FF,-0.14,3.67,-0.2,1.12,1,0,,ball,3.43,1.56,50.5,take,whiff,out,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",676475,R,L,91.3,FF,-1.16,4.52,-0.59,1.07,0,0,,ball,3.52,1.62,53.1,take,whiff,out,0,FF,"Burleson, Alec"
693821,"Elder, Bryce",691026,R,R,92.7,SI,-0.8,3.03,-1.18,0.75,1,2,field_out,hit_into_play,3.52,1.58,51.5,swing,bip,out,1,SI,"Winn, Masyn"
693821,"Elder, Bryce",691026,R,R,85.2,SL,1.38,0.52,0.02,-0.06,0,2,,ball,3.59,1.61,52.8,take,whiff,out,1,SL,"Winn, Masyn"
693821,"Elder, Bryce",691026,R,R,84.2,SL,0.58,1.48,-0.08,-0.15,0,1,,called_strike,3.54,1.63,53.9,take,whiff,out,1,SL,"Winn, Masyn"
693821,"Elder, Bryce",691026,R,R,91.8,SI,-0.94,2.59,-1.15,1.15,0,0,,foul,3.52,1.58,53.7,swing,foul,out,1,SI,"Winn, Masyn"
628452,"Iglesias, Raisel",691026,R,R,84.7,SL,1.32,1.2,0.43,0.12,0,2,strikeout,swinging_strike,3.53,1.59,34.5,swing,whiff,out,1,SL,"Winn, Masyn"
628452,"Iglesias, Raisel",691026,R,R,86.0,SL,0.86,1.75,0.09,0.75,0,2,,foul,3.53,1.59,20.4,swing,foul,out,1,SL,"Winn, Masyn"
628452,"Iglesias, Raisel",691026,R,R,96.9,SI,0.03,2.42,-1.2,1.07,0,1,,foul,3.53,1.59,21.3,swing,foul,out,1,SI,"Winn, Masyn"
628452,"Iglesias, Raisel",691026,R,R,95.6,SI,0.25,2.53,-1.49,0.96,0,0,,called_strike,3.46,1.56,34.9,take,whiff,out,1,SI,"Winn, Masyn"
