pitcher_id,pitcher_name,pitcher_hand,pitch_group,pitches,mean_velo,mean_pfx_x,mean_pfx_z,mean_arm_angle
543056,"Coulombe, Danny",L,CU,58,79.20862068965518,-0.38982758620689656,-1.653448275862069,62.40172413793104
543056,"Coulombe, Danny",L,FC,140,85.76071428571429,-0.3179285714285714,0.15221428571428572,55.88357142857143
543056,"Coulombe, Danny",L,FF,72,90.77777777777777,0.04097222222222222,1.2256944444444444,56.795833333333334
543056,"Coulombe, Danny",L,SI,63,90.26190476190476,0.8303174603174603,1.056031746031746,57.82539682539682
543056,"Coulombe, Danny",L,ST,133,81.58872180451127,-1.0757894736842106,-0.6619548872180452,59.63834586466165
543063,"Crawford, Brandon",R,CH,16,85.21875,-0.99375,0.723125,35.2625
543063,"Crawford, Brandon",R,FF,14,87.69285714285715,-0.5907142857142856,1.1978571428571427,40.457142857142856
543135,"Eovaldi, Nathan",R,CH,807,88.4276332094176,-1.1260346964064436,0.034324659231722426,32.96604708798017
543135,"Eovaldi, Nathan",R,CU,359,76.73704735376045,0.7629247910863509,-0.6149860724233983,37.467966573816156
543135,"Eovaldi, Nathan",R,FC,388,91.35798969072165,0.058221649484536085,0.7465463917525774,32.850515463917525
543135,"Eovaldi, Nathan",R,FF,980,95.42285714285714,-1.1533265306122449,0.9735816326530612,30.10673469387755
543135,"Eovaldi, Nathan",R,SL,87,86.31494252873563,0.41885057471264364,0.2186206896551724,35.295402298850576
543238,"Gose, Anthony",L,FF,44,95.72045454545454,0.48227272727272724,1.3295454545454546,46.875
543238,"Gose, Anthony",L,SL,35,86.93714285714286,-0.25342857142857145,0.15628571428571428,49.16285714285714
543243,"Gray, Sonny",R,CH,159,88.28427672955975,-0.9315723270440252,0.4323270440251572,45.98805031446541
543243,"Gray, Sonny",R,CU,345,79.95797101449276,1.0136521739130435,-1.2143768115942029,52.00202898550725
543243,"Gray, Sonny",R,FC,442,87.65542986425339,0.45658371040723983,0.07085972850678733,49.10837104072399
543243,"Gray, Sonny",R,FF,594,92.3631313131313,0.09875420875420875,1.0015993265993266,47.82121212121212
543243,"Gray, Sonny",R,SI,442,92.69366515837103,-0.9482352941176471,0.6882352941176471,48.589140271493214
543243,"Gray, Sonny",R,ST,500,84.766,1.32244,-0.4683,48.892
543294,"Hendricks, Kyle",R,CH,826,80.8952784503632,-0.8865375302663437,0.6866222760290557,43.61404358353511
543294,"Hendricks, Kyle",R,CU,279,74.31362007168458,1.2436917562724015,-0.8767741935483871,43.40071684587814
543294,"Hendricks, Kyle",R,FF,271,87.70405904059041,-0.49977859778597783,1.198228782287823,40.80036900369004
543294,"Hendricks, Kyle",R,SI,758,87.61477572559367,-1.1165303430079156,0.591952506596306,42.87889182058048
543339,"Hudson, Daniel",R,CH,37,88.6972972972973,-1.3843243243243244,1.0159459459459461,30.91891891891892
543339,"Hudson, Daniel",R,FF,487,95.10308008213552,-0.6302464065708419,1.279404517453799,28.59034907597536
543339,"Hudson, Daniel",R,SI,57,95.11052631578947,-1.2478947368421052,0.9078947368421053,27.96140350877193
543339,"Hudson, Daniel",R,SL,399,88.02907268170426,0.037894736842105266,0.44095238095238093,32.94987468671679
543351,"Jackson, Jay",R,CH,60,85.985,-1.2343333333333333,0.5506666666666666,31.545
543351,"Jackson, Jay",R,FF,118,91.88389830508474,-0.8268644067796611,1.3326271186440677,31.309322033898304
543351,"Jackson, Jay",R,SI,23,91.27391304347827,-1.2665217391304346,0.9765217391304348,32.073913043478264
543351,"Jackson, Jay",R,SL,252,84.89523809523808,0.2732936507936508,0.5331349206349206,32.39365079365079
543391,"Kelly, Casey",R,CH,16,84.5875,-1.175625,0.9131250000000001,50.9875
543391,"Kelly, Casey",R,FF,20,90.91499999999999,-0.47750000000000004,1.413,52.410000000000004
